State FIPS Code,County FIPS Code,Postal Code,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound
37,99,NC,Jackson County,7364.00,6128.00,8600.00,18.70,15.60,21.80
37,101,NC,Johnston County,26562.00,22193.00,30931.00,11.80,9.90,13.70
37,103,NC,Jones County,1616.00,1275.00,1957.00,17.60,13.90,21.30
37,105,NC,Lee County,9533.00,7891.00,11175.00,15.10,12.50,17.70
37,107,NC,Lenoir County,11414.00,9502.00,13326.00,21.10,17.60,24.60
37,109,NC,Lincoln County,7830.00,6056.00,9604.00,8.80,6.80,10.80
37,111,NC,McDowell County,6323.00,4968.00,7678.00,14.50,11.40,17.60
37,113,NC,Macon County,5289.00,4228.00,6350.00,14.20,11.40,17.00
37,115,NC,Madison County,3162.00,2458.00,3866.00,15.30,11.90,18.70
37,117,NC,Martin County,4336.00,3371.00,5301.00,20.10,15.60,24.60
37,119,NC,Mecklenburg County,113013.00,102810.00,123216.00,10.20,9.30,11.10
37,121,NC,Mitchell County,2223.00,1714.00,2732.00,15.00,11.60,18.40
37,123,NC,Montgomery County,4407.00,3511.00,5303.00,17.60,14.00,21.20
37,125,NC,Moore County,9369.00,7404.00,11334.00,9.20,7.30,11.10
37,127,NC,Nash County,13770.00,10922.00,16618.00,14.80,11.70,17.90
37,129,NC,New Hanover County,26307.00,22484.00,30130.00,11.90,10.20,13.60
37,131,NC,Northampton County,3962.00,3154.00,4770.00,23.60,18.80,28.40
37,133,NC,Onslow County,25172.00,20810.00,29534.00,13.90,11.50,16.30
37,135,NC,Orange County,16964.00,14469.00,19459.00,12.20,10.40,14.00
37,137,NC,Pamlico County,1794.00,1407.00,2181.00,15.30,12.00,18.60
37,139,NC,Pasquotank County,5990.00,4735.00,7245.00,15.40,12.20,18.60
37,141,NC,Pender County,6668.00,5223.00,8113.00,10.80,8.50,13.10
37,143,NC,Perquimans County,2032.00,1584.00,2480.00,15.50,12.10,18.90
37,145,NC,Person County,6772.00,5782.00,7762.00,17.50,14.90,20.10
37,147,NC,Pitt County,35969.00,32494.00,39444.00,21.60,19.50,23.70
37,149,NC,Polk County,2394.00,1891.00,2897.00,12.30,9.70,14.90
37,151,NC,Randolph County,19487.00,16239.00,22735.00,13.50,11.20,15.80
37,153,NC,Richmond County,10979.00,9329.00,12629.00,26.20,22.30,30.10
37,155,NC,Robeson County,31425.00,28289.00,34561.00,27.90,25.10,30.70
37,157,NC,Rockingham County,16319.00,14069.00,18569.00,18.10,15.60,20.60
37,159,NC,Rowan County,24540.00,21295.00,27785.00,17.00,14.70,19.30
37,161,NC,Rutherford County,11118.00,9286.00,12950.00,17.50,14.60,20.40
37,163,NC,Sampson County,11846.00,10174.00,13518.00,20.40,17.50,23.30
37,165,NC,Scotland County,7747.00,6421.00,9073.00,24.40,20.20,28.60
37,167,NC,Stanly County,8896.00,7364.00,10428.00,14.50,12.00,17.00
37,169,NC,Stokes County,5800.00,4620.00,6980.00,13.10,10.40,15.80
37,171,NC,Surry County,11343.00,9543.00,13143.00,16.10,13.50,18.70
37,173,NC,Swain County,2427.00,1959.00,2895.00,17.40,14.00,20.80
37,175,NC,Transylvania County,4067.00,3203.00,4931.00,12.50,9.80,15.20
37,177,NC,Tyrrell County,621.00,472.00,770.00,21.10,16.10,26.10
37,179,NC,Union County,18556.00,15554.00,21558.00,7.70,6.50,8.90
37,181,NC,Vance County,8694.00,6878.00,10510.00,20.80,16.50,25.10
37,183,NC,Wake County,105694.00,96113.00,115275.00,9.40,8.60,10.20
37,185,NC,Warren County,3581.00,2827.00,4335.00,19.90,15.70,24.10
37,187,NC,Washington County,2237.00,1701.00,2773.00,20.70,15.70,25.70
37,189,NC,Watauga County,10642.00,9478.00,11806.00,21.80,19.40,24.20
37,191,NC,Wayne County,21361.00,18645.00,24077.00,18.70,16.30,21.10
37,193,NC,Wilkes County,11106.00,9238.00,12974.00,17.10,14.20,20.00
37,195,NC,Wilson County,14510.00,12039.00,16981.00,18.80,15.60,22.00
37,197,NC,Yadkin County,4695.00,3780.00,5610.00,12.70,10.20,15.20
37,199,NC,Yancey County,3230.00,2599.00,3861.00,17.40,14.00,20.80
38,0,ND,North Dakota,82270.00,78002.00,86538.00,10.90,10.30,11.50
38,1,ND,Adams County,255.00,196.00,314.00,12.00,9.20,14.80
38,3,ND,Barnes County,1149.00,892.00,1406.00,11.20,8.70,13.70
38,5,ND,Benson County,1520.00,1190.00,1850.00,26.30,20.60,32.00
38,7,ND,Billings County,103.00,79.00,127.00,10.80,8.30,13.30
38,9,ND,Bottineau County,691.00,538.00,844.00,11.20,8.70,13.70
38,11,ND,Bowman County,259.00,202.00,316.00,9.00,7.00,11.00
38,13,ND,Burke County,191.00,144.00,238.00,8.90,6.70,11.10
38,15,ND,Burleigh County,7923.00,6574.00,9272.00,8.30,6.90,9.70
38,17,ND,Cass County,19208.00,16971.00,21445.00,10.60,9.40,11.80
38,19,ND,Cavalier County,289.00,221.00,357.00,8.00,6.10,9.90
38,21,ND,Dickey County,527.00,405.00,649.00,11.20,8.60,13.80
38,23,ND,Divide County,232.00,177.00,287.00,10.80,8.20,13.40
38,25,ND,Dunn County,440.00,339.00,541.00,11.00,8.50,13.50
38,27,ND,Eddy County,264.00,207.00,321.00,11.70,9.20,14.20
38,29,ND,Emmons County,430.00,331.00,529.00,13.40,10.30,16.50
38,31,ND,Foster County,295.00,229.00,361.00,8.90,6.90,10.90
38,33,ND,Golden Valley County,218.00,168.00,268.00,12.70,9.80,15.60
38,35,ND,Grand Forks County,9430.00,8131.00,10729.00,13.60,11.70,15.50
38,37,ND,Grant County,401.00,311.00,491.00,17.30,13.40,21.20
38,39,ND,Griggs County,239.00,181.00,297.00,10.70,8.10,13.30
38,41,ND,Hettinger County,331.00,261.00,401.00,14.40,11.40,17.40
38,43,ND,Kidder County,335.00,256.00,414.00,14.20,10.80,17.60
38,45,ND,LaMoure County,436.00,341.00,531.00,10.90,8.50,13.30
38,47,ND,Logan County,259.00,196.00,322.00,14.20,10.80,17.60
38,49,ND,McHenry County,621.00,475.00,767.00,11.90,9.10,14.70
38,51,ND,McIntosh County,335.00,260.00,410.00,13.80,10.70,16.90
38,53,ND,McKenzie County,1254.00,1004.00,1504.00,9.10,7.30,10.90
38,55,ND,McLean County,1021.00,799.00,1243.00,10.60,8.30,12.90
38,57,ND,Mercer County,655.00,510.00,800.00,8.00,6.20,9.80
38,59,ND,Morton County,3241.00,2612.00,3870.00,9.90,8.00,11.80
38,61,ND,Mountrail County,1064.00,829.00,1299.00,11.20,8.70,13.70
38,63,ND,Nelson County,310.00,238.00,382.00,10.40,8.00,12.80
38,65,ND,Oliver County,207.00,157.00,257.00,11.10,8.40,13.80
38,67,ND,Pembina County,647.00,511.00,783.00,9.70,7.60,11.80
38,69,ND,Pierce County,457.00,354.00,560.00,12.30,9.50,15.10
38,71,ND,Ramsey County,1372.00,1063.00,1681.00,12.30,9.50,15.10
38,73,ND,Ransom County,489.00,381.00,597.00,8.90,6.90,10.90
38,75,ND,Renville County,188.00,145.00,231.00,8.50,6.50,10.50
38,77,ND,Richland County,1582.00,1234.00,1930.00,10.10,7.90,12.30
38,79,ND,Rolette County,3253.00,2657.00,3849.00,27.20,22.20,32.20
38,81,ND,Sargent County,340.00,267.00,413.00,9.00,7.10,10.90
38,83,ND,Sheridan County,209.00,158.00,260.00,16.50,12.50,20.50
38,85,ND,Sioux County,1581.00,1335.00,1827.00,42.80,36.10,49.50
38,87,ND,Slope County,88.00,67.00,109.00,12.80,9.70,15.90
38,89,ND,Stark County,3281.00,2720.00,3842.00,10.10,8.40,11.80
38,91,ND,Steele County,153.00,121.00,185.00,8.50,6.70,10.30
38,93,ND,Stutsman County,2324.00,1831.00,2817.00,11.70,9.20,14.20
38,95,ND,Towner County,241.00,191.00,291.00,11.40,9.00,13.80
38,97,ND,Traill County,761.00,607.00,915.00,9.90,7.90,11.90
38,99,ND,Walsh County,1224.00,977.00,1471.00,11.90,9.50,14.30
38,101,ND,Ward County,6234.00,4993.00,7475.00,9.40,7.50,11.30
38,103,ND,Wells County,477.00,368.00,586.00,12.40,9.60,15.20
38,105,ND,Williams County,3239.00,2616.00,3862.00,8.50,6.90,10.10
39,0,OH,Ohio,1523366.00,1498525.00,1548207.00,13.30,13.10,13.50
39,1,OH,Adams County,5136.00,4243.00,6029.00,18.90,15.60,22.20
39,3,OH,Allen County,14686.00,12567.00,16805.00,15.30,13.10,17.50
39,5,OH,Ashland County,5494.00,4366.00,6622.00,10.90,8.70,13.10
39,7,OH,Ashtabula County,14787.00,12385.00,17189.00,15.70,13.10,18.30
39,9,OH,Athens County,11068.00,9087.00,13049.00,20.90,17.20,24.60
39,11,OH,Auglaize County,3607.00,2885.00,4329.00,7.90,6.30,9.50
39,13,OH,Belmont County,9903.00,8243.00,11563.00,15.90,13.20,18.60
39,15,OH,Brown County,7227.00,6291.00,8163.00,16.80,14.60,19.00
39,17,OH,Butler County,43595.00,38230.00,48960.00,11.60,10.20,13.00
39,19,OH,Carroll County,3500.00,2839.00,4161.00,13.30,10.80,15.80
39,21,OH,Champaign County,4013.00,3236.00,4790.00,10.60,8.60,12.60
39,23,OH,Clark County,21066.00,18633.00,23499.00,16.00,14.20,17.80
39,25,OH,Clermont County,19702.00,17004.00,22400.00,9.50,8.20,10.80
39,27,OH,Clinton County,4908.00,3949.00,5867.00,12.00,9.70,14.30
39,29,OH,Columbiana County,16236.00,13802.00,18670.00,16.70,14.20,19.20
39,31,OH,Coshocton County,5033.00,4141.00,5925.00,13.90,11.40,16.40
39,33,OH,Crawford County,5552.00,4508.00,6596.00,13.50,11.00,16.00
39,35,OH,Cuyahoga County,197374.00,185510.00,209238.00,16.20,15.20,17.20
39,37,OH,Darke County,5295.00,4317.00,6273.00,10.40,8.50,12.30
39,39,OH,Defiance County,3773.00,3084.00,4462.00,10.10,8.30,11.90
39,41,OH,Delaware County,9056.00,7357.00,10755.00,4.10,3.30,4.90
39,43,OH,Erie County,9229.00,7838.00,10620.00,12.60,10.70,14.50
39,45,OH,Fairfield County,12969.00,10463.00,15475.00,8.20,6.60,9.80
39,47,OH,Fayette County,4622.00,3962.00,5282.00,16.30,14.00,18.60
39,49,OH,Franklin County,184504.00,173863.00,195145.00,14.30,13.50,15.10
39,51,OH,Fulton County,3412.00,2726.00,4098.00,8.10,6.50,9.70
39,53,OH,Gallia County,5086.00,4020.00,6152.00,18.00,14.20,21.80
39,55,OH,Geauga County,5915.00,4704.00,7126.00,6.20,4.90,7.50
39,57,OH,Greene County,16474.00,13948.00,19000.00,10.30,8.70,11.90
39,59,OH,Guernsey County,5748.00,4632.00,6864.00,15.20,12.30,18.10
39,61,OH,Hamilton County,126383.00,117637.00,135129.00,15.70,14.60,16.80
39,63,OH,Hancock County,7294.00,6019.00,8569.00,10.00,8.30,11.70
39,65,OH,Hardin County,4853.00,4022.00,5684.00,16.90,14.00,19.80
39,67,OH,Harrison County,2008.00,1556.00,2460.00,14.10,10.90,17.30
39,69,OH,Henry County,2424.00,1952.00,2896.00,8.90,7.20,10.60
39,71,OH,Highland County,5969.00,4835.00,7103.00,13.90,11.30,16.50
39,73,OH,Hocking County,4583.00,3776.00,5390.00,16.50,13.60,19.40
39,75,OH,Holmes County,4388.00,3669.00,5107.00,10.10,8.40,11.80
39,77,OH,Huron County,6440.00,5179.00,7701.00,11.20,9.00,13.40
39,79,OH,Jackson County,5676.00,4642.00,6710.00,17.70,14.50,20.90
39,81,OH,Jefferson County,10783.00,9039.00,12527.00,17.20,14.40,20.00
39,83,OH,Knox County,7421.00,6006.00,8836.00,12.50,10.10,14.90
39,85,OH,Lake County,16007.00,12950.00,19064.00,7.00,5.70,8.30
39,87,OH,Lawrence County,9767.00,8017.00,11517.00,17.20,14.10,20.30
39,89,OH,Licking County,19460.00,16689.00,22231.00,11.00,9.40,12.60
39,91,OH,Logan County,4597.00,3628.00,5566.00,10.10,8.00,12.20
39,93,OH,Lorain County,39308.00,35155.00,43461.00,12.80,11.40,14.20
39,95,OH,Lucas County,73260.00,66063.00,80457.00,17.40,15.70,19.10
39,97,OH,Madison County,5356.00,4533.00,6179.00,13.40,11.30,15.50
39,99,OH,Mahoning County,42174.00,38719.00,45629.00,19.30,17.70,20.90
39,101,OH,Marion County,9443.00,7903.00,10983.00,15.80,13.20,18.40
39,103,OH,Medina County,11016.00,8813.00,13219.00,6.10,4.90,7.30
39,105,OH,Meigs County,4603.00,3870.00,5336.00,21.10,17.70,24.50
39,107,OH,Mercer County,3054.00,2351.00,3757.00,7.30,5.60,9.00
39,109,OH,Miami County,8915.00,7048.00,10782.00,8.20,6.50,9.90
39,111,OH,Monroe County,1874.00,1454.00,2294.00,14.20,11.00,17.40
39,113,OH,Montgomery County,79459.00,71972.00,86946.00,15.20,13.80,16.60
39,115,OH,Morgan County,2211.00,1739.00,2683.00,16.40,12.90,19.90
39,117,OH,Morrow County,3911.00,3168.00,4654.00,11.30,9.20,13.40
39,119,OH,Muskingum County,13347.00,11222.00,15472.00,15.80,13.30,18.30
39,121,OH,Noble County,1877.00,1478.00,2276.00,16.30,12.80,19.80
39,123,OH,Ottawa County,3318.00,2642.00,3994.00,8.40,6.70,10.10
39,125,OH,Paulding County,1925.00,1526.00,2324.00,10.30,8.20,12.40
39,127,OH,Perry County,4871.00,3852.00,5890.00,13.90,11.00,16.80
39,129,OH,Pickaway County,5573.00,4337.00,6809.00,10.20,7.90,12.50
39,131,OH,Pike County,5112.00,4078.00,6146.00,19.20,15.30,23.10
39,133,OH,Portage County,19241.00,16688.00,21794.00,12.40,10.80,14.00
39,135,OH,Preble County,4448.00,3670.00,5226.00,11.00,9.10,12.90
39,137,OH,Putnam County,2401.00,1945.00,2857.00,7.10,5.80,8.40
39,139,OH,Richland County,15871.00,13132.00,18610.00,13.40,11.10,15.70
39,141,OH,Ross County,13510.00,11645.00,15375.00,18.90,16.30,21.50
39,143,OH,Sandusky County,7568.00,6458.00,8678.00,13.10,11.20,15.00
39,145,OH,Scioto County,16807.00,14495.00,19119.00,23.90,20.60,27.20
39,147,OH,Seneca County,6327.00,5074.00,7580.00,12.00,9.60,14.40
39,149,OH,Shelby County,5052.00,4197.00,5907.00,10.70,8.90,12.50
39,151,OH,Stark County,46583.00,42237.00,50929.00,12.80,11.60,14.00
39,153,OH,Summit County,65938.00,59424.00,72452.00,12.50,11.30,13.70
39,155,OH,Trumbull County,30583.00,26735.00,34431.00,15.50,13.50,17.50
39,157,OH,Tuscarawas County,11331.00,9511.00,13151.00,12.40,10.40,14.40
39,159,OH,Union County,3440.00,2717.00,4163.00,5.50,4.30,6.70
39,161,OH,Van Wert County,2521.00,2051.00,2991.00,8.90,7.20,10.60
39,163,OH,Vinton County,2436.00,1946.00,2926.00,19.30,15.40,23.20
39,165,OH,Warren County,14184.00,11703.00,16665.00,5.90,4.90,6.90
39,167,OH,Washington County,7871.00,6547.00,9195.00,13.60,11.30,15.90
39,169,OH,Wayne County,10916.00,8654.00,13178.00,9.60,7.60,11.60
39,171,OH,Williams County,3232.00,2522.00,3942.00,9.00,7.00,11.00
39,173,OH,Wood County,13773.00,12000.00,15546.00,10.90,9.50,12.30
39,175,OH,Wyandot County,1703.00,1336.00,2070.00,7.90,6.20,9.60
40,0,OK,Oklahoma,599003.00,587366.00,610640.00,15.40,15.10,15.70
40,1,OK,Adair County,4015.00,3237.00,4793.00,20.80,16.80,24.80
40,3,OK,Alfalfa County,766.00,593.00,939.00,16.40,12.70,20.10
40,5,OK,Atoka County,2313.00,1803.00,2823.00,17.10,13.30,20.90
40,7,OK,Beaver County,570.00,435.00,705.00,11.60,8.90,14.30
40,9,OK,Beckham County,3688.00,2888.00,4488.00,18.40,14.40,22.40
40,11,OK,Blaine County,1523.00,1200.00,1846.00,18.00,14.20,21.80
40,13,OK,Bryan County,7600.00,6333.00,8867.00,16.50,13.70,19.30
40,15,OK,Caddo County,6435.00,5673.00,7197.00,26.10,23.00,29.20
40,17,OK,Canadian County,12976.00,10684.00,15268.00,8.20,6.80,9.60
40,19,OK,Carter County,6725.00,5381.00,8069.00,14.20,11.40,17.00
40,21,OK,Cherokee County,10031.00,8514.00,11548.00,21.80,18.50,25.10
40,23,OK,Choctaw County,2630.00,2007.00,3253.00,18.60,14.20,23.00
40,25,OK,Cimarron County,355.00,267.00,443.00,15.90,12.00,19.80
40,27,OK,Cleveland County,35293.00,31167.00,39419.00,12.30,10.90,13.70
40,29,OK,Coal County,980.00,757.00,1203.00,18.70,14.40,23.00
40,31,OK,Comanche County,21533.00,18945.00,24121.00,19.20,16.90,21.50
40,33,OK,Cotton County,958.00,750.00,1166.00,17.60,13.80,21.40
40,35,OK,Craig County,2338.00,1835.00,2841.00,17.50,13.70,21.30
40,37,OK,Creek County,10191.00,8653.00,11729.00,14.30,12.10,16.50
40,39,OK,Custer County,4526.00,3578.00,5474.00,17.00,13.40,20.60
40,41,OK,Delaware County,7376.00,6131.00,8621.00,18.10,15.00,21.20
40,43,OK,Dewey County,715.00,593.00,837.00,16.40,13.60,19.20
40,45,OK,Ellis County,480.00,363.00,597.00,12.90,9.80,16.00
40,47,OK,Garfield County,7792.00,6055.00,9529.00,12.90,10.00,15.80
40,49,OK,Garvin County,3982.00,3250.00,4714.00,15.60,12.70,18.50
40,51,OK,Grady County,7316.00,6157.00,8475.00,13.40,11.30,15.50
40,53,OK,Grant County,576.00,454.00,698.00,14.10,11.10,17.10
40,55,OK,Greer County,1018.00,762.00,1274.00,23.00,17.20,28.80
40,57,OK,Harmon County,650.00,517.00,783.00,27.80,22.10,33.50
40,59,OK,Harper County,359.00,276.00,442.00,11.40,8.80,14.00
40,61,OK,Haskell County,2485.00,2053.00,2917.00,21.50,17.80,25.20
40,63,OK,Hughes County,2544.00,1966.00,3122.00,21.40,16.50,26.30
40,65,OK,Jackson County,3576.00,2750.00,4402.00,14.90,11.50,18.30
40,67,OK,Jefferson County,1293.00,1079.00,1507.00,24.20,20.20,28.20
40,69,OK,Johnston County,2108.00,1717.00,2499.00,20.90,17.00,24.80
40,71,OK,Kay County,6745.00,5439.00,8051.00,15.80,12.70,18.90
40,73,OK,Kingfisher County,1611.00,1239.00,1983.00,10.70,8.20,13.20
40,75,OK,Kiowa County,1701.00,1312.00,2090.00,20.60,15.90,25.30
40,77,OK,Latimer County,1792.00,1440.00,2144.00,20.00,16.10,23.90
40,79,OK,Le Flore County,11053.00,9830.00,12276.00,23.50,20.90,26.10
40,81,OK,Lincoln County,5295.00,4437.00,6153.00,15.80,13.20,18.40
40,83,OK,Logan County,6446.00,5407.00,7485.00,13.10,11.00,15.20
40,85,OK,Love County,1551.00,1287.00,1815.00,15.30,12.70,17.90
40,87,OK,McClain County,3987.00,3133.00,4841.00,9.20,7.20,11.20
40,89,OK,McCurtain County,6571.00,5432.00,7710.00,21.50,17.80,25.20
40,91,OK,McIntosh County,3444.00,2732.00,4156.00,18.10,14.40,21.80
40,93,OK,Major County,810.00,606.00,1014.00,10.70,8.00,13.40
40,95,OK,Marshall County,2290.00,1821.00,2759.00,14.90,11.80,18.00
40,97,OK,Mayes County,5656.00,4668.00,6644.00,14.60,12.00,17.20
40,99,OK,Murray County,1804.00,1399.00,2209.00,13.50,10.50,16.50
40,101,OK,Muskogee County,12054.00,10194.00,13914.00,19.20,16.20,22.20
40,103,OK,Noble County,1271.00,960.00,1582.00,11.80,8.90,14.70
40,105,OK,Nowata County,1429.00,1135.00,1723.00,15.50,12.30,18.70
40,107,OK,Okfuskee County,2755.00,2307.00,3203.00,26.80,22.40,31.20
40,109,OK,Oklahoma County,127511.00,119729.00,135293.00,16.30,15.30,17.30
40,111,OK,Okmulgee County,6422.00,5284.00,7560.00,18.00,14.80,21.20
40,113,OK,Osage County,5441.00,4291.00,6591.00,12.30,9.70,14.90
40,115,OK,Ottawa County,6023.00,5384.00,6662.00,20.50,18.30,22.70
40,117,OK,Pawnee County,2312.00,1851.00,2773.00,14.80,11.80,17.80
40,119,OK,Payne County,15373.00,13459.00,17287.00,20.70,18.10,23.30
40,121,OK,Pittsburg County,7506.00,6396.00,8616.00,18.20,15.50,20.90
40,123,OK,Pontotoc County,6374.00,5415.00,7333.00,17.40,14.80,20.00
40,125,OK,Pottawatomie County,10079.00,8221.00,11937.00,14.40,11.70,17.10
40,127,OK,Pushmataha County,1950.00,1528.00,2372.00,18.20,14.30,22.10
40,129,OK,Roger Mills County,505.00,393.00,617.00,15.00,11.70,18.30
40,131,OK,Rogers County,9248.00,7948.00,10548.00,9.70,8.30,11.10
40,133,OK,Seminole County,4623.00,3875.00,5371.00,20.10,16.90,23.30
40,135,OK,Sequoyah County,7656.00,6331.00,8981.00,19.60,16.20,23.00
40,137,OK,Stephens County,8055.00,6916.00,9194.00,18.90,16.20,21.60
40,139,OK,Texas County,2615.00,2057.00,3173.00,12.90,10.10,15.70
40,141,OK,Tillman County,1432.00,1094.00,1770.00,20.90,16.00,25.80
40,143,OK,Tulsa County,97613.00,92415.00,102811.00,14.70,13.90,15.50
40,145,OK,Wagoner County,8104.00,6702.00,9506.00,9.70,8.00,11.40
40,147,OK,Washington County,8693.00,7426.00,9960.00,16.70,14.30,19.10
40,149,OK,Washita County,1702.00,1300.00,2104.00,15.90,12.10,19.70
40,151,OK,Woods County,1125.00,849.00,1401.00,14.70,11.10,18.30
40,153,OK,Woodward County,2662.00,2032.00,3292.00,14.00,10.70,17.30
41,0,OR,Oregon,507504.00,493784.00,521224.00,12.20,11.90,12.50
41,1,OR,Baker County,2639.00,2061.00,3217.00,16.00,12.50,19.50
41,3,OR,Benton County,15593.00,13941.00,17245.00,17.30,15.50,19.10
41,5,OR,Clackamas County,35044.00,30767.00,39321.00,8.40,7.40,9.40
41,7,OR,Clatsop County,5315.00,4297.00,6333.00,12.90,10.40,15.40
41,9,OR,Columbia County,5361.00,4207.00,6515.00,10.20,8.00,12.40
41,11,OR,Coos County,11136.00,9080.00,13192.00,17.40,14.20,20.60
41,13,OR,Crook County,3056.00,2364.00,3748.00,12.00,9.30,14.70
41,15,OR,Curry County,3488.00,2714.00,4262.00,14.80,11.50,18.10
41,17,OR,Deschutes County,17681.00,14499.00,20863.00,8.70,7.10,10.30
41,19,OR,Douglas County,18301.00,15256.00,21346.00,16.50,13.70,19.30
41,21,OR,Gilliam County,205.00,154.00,256.00,10.40,7.80,13.00
41,23,OR,Grant County,1123.00,874.00,1372.00,15.60,12.10,19.10
41,25,OR,Harney County,1200.00,950.00,1450.00,16.20,12.80,19.60
41,27,OR,Hood River County,2584.00,2013.00,3155.00,10.90,8.50,13.30
41,29,OR,Jackson County,29803.00,25600.00,34006.00,13.50,11.60,15.40
41,31,OR,Jefferson County,3836.00,3035.00,4637.00,15.90,12.60,19.20
41,33,OR,Josephine County,14593.00,12283.00,16903.00,16.80,14.10,19.50
41,35,OR,Klamath County,13193.00,11080.00,15306.00,19.10,16.00,22.20
41,37,OR,Lake County,1232.00,933.00,1531.00,15.70,11.90,19.50
41,39,OR,Lane County,53989.00,48156.00,59822.00,14.40,12.80,16.00
41,41,OR,Lincoln County,7633.00,6181.00,9085.00,15.20,12.30,18.10
41,43,OR,Linn County,15514.00,12829.00,18199.00,12.10,10.00,14.20
41,45,OR,Malheur County,5664.00,4522.00,6806.00,20.00,16.00,24.00
41,47,OR,Marion County,44959.00,39158.00,50760.00,13.30,11.60,15.00
41,49,OR,Morrow County,1694.00,1330.00,2058.00,13.80,10.80,16.80
41,51,OR,Multnomah County,97458.00,89934.00,104982.00,12.40,11.40,13.40
41,53,OR,Polk County,9611.00,7945.00,11277.00,11.00,9.10,12.90
41,55,OR,Sherman County,243.00,186.00,300.00,12.80,9.80,15.80
41,57,OR,Tillamook County,3974.00,3237.00,4711.00,14.60,11.90,17.30
41,59,OR,Umatilla County,9968.00,7803.00,12133.00,13.20,10.30,16.10
41,61,OR,Union County,4446.00,3782.00,5110.00,17.50,14.90,20.10
41,63,OR,Wallowa County,958.00,723.00,1193.00,12.90,9.70,16.10
41,65,OR,Wasco County,3487.00,2735.00,4239.00,13.30,10.40,16.20
41,67,OR,Washington County,51019.00,45407.00,56631.00,8.60,7.70,9.50
41,69,OR,Wheeler County,248.00,187.00,309.00,17.40,13.10,21.70
41,71,OR,Yamhill County,11257.00,9269.00,13245.00,10.90,9.00,12.80
42,0,PA,Pennsylvania,1503929.00,1480307.00,1527551.00,12.00,11.80,12.20
42,1,PA,Adams County,8622.00,7024.00,10220.00,8.60,7.00,10.20
42,3,PA,Allegheny County,136011.00,125723.00,146299.00,11.30,10.40,12.20
42,5,PA,Armstrong County,7580.00,6165.00,8995.00,11.80,9.60,14.00
42,7,PA,Beaver County,18184.00,15301.00,21067.00,11.10,9.30,12.90
42,9,PA,Bedford County,5445.00,4618.00,6272.00,11.60,9.80,13.40
42,11,PA,Berks County,53947.00,48662.00,59232.00,12.90,11.60,14.20
42,13,PA,Blair County,14059.00,11366.00,16752.00,11.90,9.60,14.20
42,15,PA,Bradford County,8085.00,6973.00,9197.00,13.70,11.80,15.60
42,17,PA,Bucks County,41492.00,36123.00,46861.00,6.50,5.70,7.30
42,19,PA,Butler County,16104.00,13510.00,18698.00,8.50,7.10,9.90
42,21,PA,Cambria County,16322.00,13882.00,18762.00,12.90,11.00,14.80
42,23,PA,Cameron County,588.00,444.00,732.00,13.40,10.10,16.70
42,25,PA,Carbon County,9054.00,7661.00,10447.00,14.00,11.80,16.20
42,27,PA,Centre County,21124.00,18172.00,24076.00,15.20,13.10,17.30
