State FIPS Code,County FIPS Code,Postal Code,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,,,,,,,,,,,,,,,,,,
37,147,NC,Pitt County,"35,969","32,494","39,444",21.6,19.5,23.7,,,,,,,,,,,,,,,,,,
37,149,NC,Polk County,"2,394","1,891","2,897",12.3,9.7,14.9,,,,,,,,,,,,,,,,,,
37,151,NC,Randolph County,"19,487","16,239","22,735",13.5,11.2,15.8,,,,,,,,,,,,,,,,,,
37,153,NC,Richmond County,"10,979","9,329","12,629",26.2,22.3,30.1,,,,,,,,,,,,,,,,,,
37,155,NC,Robeson County,"31,425","28,289","34,561",27.9,25.1,30.7,,,,,,,,,,,,,,,,,,
37,157,NC,Rockingham County,"16,319","14,069","18,569",18.1,15.6,20.6,,,,,,,,,,,,,,,,,,
37,159,NC,Rowan County,"24,540","21,295","27,785",17,14.7,19.3,,,,,,,,,,,,,,,,,,
37,161,NC,Rutherford County,"11,118","9,286","12,950",17.5,14.6,20.4,,,,,,,,,,,,,,,,,,
37,163,NC,Sampson County,"11,846","10,174","13,518",20.4,17.5,23.3,,,,,,,,,,,,,,,,,,
37,165,NC,Scotland County,"7,747","6,421","9,073",24.4,20.2,28.6,,,,,,,,,,,,,,,,,,
37,167,NC,Stanly County,"8,896","7,364","10,428",14.5,12,17,,,,,,,,,,,,,,,,,,
37,169,NC,Stokes County,"5,800","4,620","6,980",13.1,10.4,15.8,,,,,,,,,,,,,,,,,,
37,171,NC,Surry County,"11,343","9,543","13,143",16.1,13.5,18.7,,,,,,,,,,,,,,,,,,
37,173,NC,Swain County,"2,427","1,959","2,895",17.4,14,20.8,,,,,,,,,,,,,,,,,,
37,175,NC,Transylvania County,"4,067","3,203","4,931",12.5,9.8,15.2,,,,,,,,,,,,,,,,,,
37,177,NC,Tyrrell County,621,472,770,21.1,16.1,26.1,,,,,,,,,,,,,,,,,,
37,179,NC,Union County,"18,556","15,554","21,558",7.7,6.5,8.9,,,,,,,,,,,,,,,,,,
37,181,NC,Vance County,"8,694","6,878","10,510",20.8,16.5,25.1,,,,,,,,,,,,,,,,,,
37,183,NC,Wake County,"105,694","96,113","115,275",9.4,8.6,10.2,,,,,,,,,,,,,,,,,,
37,185,NC,Warren County,"3,581","2,827","4,335",19.9,15.7,24.1,,,,,,,,,,,,,,,,,,
37,187,NC,Washington County,"2,237","1,701","2,773",20.7,15.7,25.7,,,,,,,,,,,,,,,,,,
37,189,NC,Watauga County,"10,642","9,478","11,806",21.8,19.4,24.2,,,,,,,,,,,,,,,,,,
37,191,NC,Wayne County,"21,361","18,645","24,077",18.7,16.3,21.1,,,,,,,,,,,,,,,,,,
37,193,NC,Wilkes County,"11,106","9,238","12,974",17.1,14.2,20,,,,,,,,,,,,,,,,,,
37,195,NC,Wilson County,"14,510","12,039","16,981",18.8,15.6,22,,,,,,,,,,,,,,,,,,
37,197,NC,Yadkin County,"4,695","3,780","5,610",12.7,10.2,15.2,,,,,,,,,,,,,,,,,,
37,199,NC,Yancey County,"3,230","2,599","3,861",17.4,14,20.8,,,,,,,,,,,,,,,,,,
38,0,ND,North Dakota,"82,270","78,002","86,538",10.9,10.3,11.5,,,,,,,,,,,,,,,,,,
38,1,ND,Adams County,255,196,314,12,9.2,14.8,,,,,,,,,,,,,,,,,,
38,3,ND,Barnes County,"1,149",892,"1,406",11.2,8.7,13.7,,,,,,,,,,,,,,,,,,
38,5,ND,Benson County,"1,520","1,190","1,850",26.3,20.6,32,,,,,,,,,,,,,,,,,,
38,7,ND,Billings County,103,79,127,10.8,8.3,13.3,,,,,,,,,,,,,,,,,,
38,9,ND,Bottineau County,691,538,844,11.2,8.7,13.7,,,,,,,,,,,,,,,,,,
38,11,ND,Bowman County,259,202,316,9,7,11,,,,,,,,,,,,,,,,,,
38,13,ND,Burke County,191,144,238,8.9,6.7,11.1,,,,,,,,,,,,,,,,,,
38,15,ND,Burleigh County,"7,923","6,574","9,272",8.3,6.9,9.7,,,,,,,,,,,,,,,,,,
38,17,ND,Cass County,"19,208","16,971","21,445",10.6,9.4,11.8,,,,,,,,,,,,,,,,,,
38,19,ND,Cavalier County,289,221,357,8,6.1,9.9,,,,,,,,,,,,,,,,,,
38,21,ND,Dickey County,527,405,649,11.2,8.6,13.8,,,,,,,,,,,,,,,,,,
38,23,ND,Divide County,232,177,287,10.8,8.2,13.4,,,,,,,,,,,,,,,,,,
38,25,ND,Dunn County,440,339,541,11,8.5,13.5,,,,,,,,,,,,,,,,,,
38,27,ND,Eddy County,264,207,321,11.7,9.2,14.2,,,,,,,,,,,,,,,,,,
38,29,ND,Emmons County,430,331,529,13.4,10.3,16.5,,,,,,,,,,,,,,,,,,
38,31,ND,Foster County,295,229,361,8.9,6.9,10.9,,,,,,,,,,,,,,,,,,
38,33,ND,Golden Valley County,218,168,268,12.7,9.8,15.6,,,,,,,,,,,,,,,,,,
38,35,ND,Grand Forks County,"9,430","8,131","10,729",13.6,11.7,15.5,,,,,,,,,,,,,,,,,,
38,37,ND,Grant County,401,311,491,17.3,13.4,21.2,,,,,,,,,,,,,,,,,,
38,39,ND,Griggs County,239,181,297,10.7,8.1,13.3,,,,,,,,,,,,,,,,,,
38,41,ND,Hettinger County,331,261,401,14.4,11.4,17.4,,,,,,,,,,,,,,,,,,
38,43,ND,Kidder County,335,256,414,14.2,10.8,17.6,,,,,,,,,,,,,,,,,,
38,45,ND,LaMoure County,436,341,531,10.9,8.5,13.3,,,,,,,,,,,,,,,,,,
38,47,ND,Logan County,259,196,322,14.2,10.8,17.6,,,,,,,,,,,,,,,,,,
38,49,ND,McHenry County,621,475,767,11.9,9.1,14.7,,,,,,,,,,,,,,,,,,
38,51,ND,McIntosh County,335,260,410,13.8,10.7,16.9,,,,,,,,,,,,,,,,,,
38,53,ND,McKenzie County,"1,254","1,004","1,504",9.1,7.3,10.9,,,,,,,,,,,,,,,,,,
38,55,ND,McLean County,"1,021",799,"1,243",10.6,8.3,12.9,,,,,,,,,,,,,,,,,,
38,57,ND,Mercer County,655,510,800,8,6.2,9.8,,,,,,,,,,,,,,,,,,
38,59,ND,Morton County,"3,241","2,612","3,870",9.9,8,11.8,,,,,,,,,,,,,,,,,,
38,61,ND,Mountrail County,"1,064",829,"1,299",11.2,8.7,13.7,,,,,,,,,,,,,,,,,,
38,63,ND,Nelson County,310,238,382,10.4,8,12.8,,,,,,,,,,,,,,,,,,
38,65,ND,Oliver County,207,157,257,11.1,8.4,13.8,,,,,,,,,,,,,,,,,,
38,67,ND,Pembina County,647,511,783,9.7,7.6,11.8,,,,,,,,,,,,,,,,,,
38,69,ND,Pierce County,457,354,560,12.3,9.5,15.1,,,,,,,,,,,,,,,,,,
38,71,ND,Ramsey County,"1,372","1,063","1,681",12.3,9.5,15.1,,,,,,,,,,,,,,,,,,
38,73,ND,Ransom County,489,381,597,8.9,6.9,10.9,,,,,,,,,,,,,,,,,,
38,75,ND,Renville County,188,145,231,8.5,6.5,10.5,,,,,,,,,,,,,,,,,,
38,77,ND,Richland County,"1,582","1,234","1,930",10.1,7.9,12.3,,,,,,,,,,,,,,,,,,
38,79,ND,Rolette County,"3,253","2,657","3,849",27.2,22.2,32.2,,,,,,,,,,,,,,,,,,
38,81,ND,Sargent County,340,267,413,9,7.1,10.9,,,,,,,,,,,,,,,,,,
38,83,ND,Sheridan County,209,158,260,16.5,12.5,20.5,,,,,,,,,,,,,,,,,,
38,85,ND,Sioux County,"1,581","1,335","1,827",42.8,36.1,49.5,,,,,,,,,,,,,,,,,,
38,87,ND,Slope County,88,67,109,12.8,9.7,15.9,,,,,,,,,,,,,,,,,,
38,89,ND,Stark County,"3,281","2,720","3,842",10.1,8.4,11.8,,,,,,,,,,,,,,,,,,
38,91,ND,Steele County,153,121,185,8.5,6.7,10.3,,,,,,,,,,,,,,,,,,
38,93,ND,Stutsman County,"2,324","1,831","2,817",11.7,9.2,14.2,,,,,,,,,,,,,,,,,,
38,95,ND,Towner County,241,191,291,11.4,9,13.8,,,,,,,,,,,,,,,,,,
38,97,ND,Traill County,761,607,915,9.9,7.9,11.9,,,,,,,,,,,,,,,,,,
38,99,ND,Walsh County,"1,224",977,"1,471",11.9,9.5,14.3,,,,,,,,,,,,,,,,,,
38,101,ND,Ward County,"6,234","4,993","7,475",9.4,7.5,11.3,,,,,,,,,,,,,,,,,,
38,103,ND,Wells County,477,368,586,12.4,9.6,15.2,,,,,,,,,,,,,,,,,,
38,105,ND,Williams County,"3,239","2,616","3,862",8.5,6.9,10.1,,,,,,,,,,,,,,,,,,
39,0,OH,Ohio,"1,523,366","1,498,525","1,548,207",13.3,13.1,13.5,,,,,,,,,,,,,,,,,,
39,1,OH,Adams County,"5,136","4,243","6,029",18.9,15.6,22.2,,,,,,,,,,,,,,,,,,
39,3,OH,Allen County,"14,686","12,567","16,805",15.3,13.1,17.5,,,,,,,,,,,,,,,,,,
39,5,OH,Ashland County,"5,494","4,366","6,622",10.9,8.7,13.1,,,,,,,,,,,,,,,,,,
39,7,OH,Ashtabula County,"14,787","12,385","17,189",15.7,13.1,18.3,,,,,,,,,,,,,,,,,,
39,9,OH,Athens County,"11,068","9,087","13,049",20.9,17.2,24.6,,,,,,,,,,,,,,,,,,
39,11,OH,Auglaize County,"3,607","2,885","4,329",7.9,6.3,9.5,,,,,,,,,,,,,,,,,,
39,13,OH,Belmont County,"9,903","8,243","11,563",15.9,13.2,18.6,,,,,,,,,,,,,,,,,,
39,15,OH,Brown County,"7,227","6,291","8,163",16.8,14.6,19,,,,,,,,,,,,,,,,,,
39,17,OH,Butler County,"43,595","38,230","48,960",11.6,10.2,13,,,,,,,,,,,,,,,,,,
39,19,OH,Carroll County,"3,500","2,839","4,161",13.3,10.8,15.8,,,,,,,,,,,,,,,,,,
39,21,OH,Champaign County,"4,013","3,236","4,790",10.6,8.6,12.6,,,,,,,,,,,,,,,,,,
39,23,OH,Clark County,"21,066","18,633","23,499",16,14.2,17.8,,,,,,,,,,,,,,,,,,
39,25,OH,Clermont County,"19,702","17,004","22,400",9.5,8.2,10.8,,,,,,,,,,,,,,,,,,
39,27,OH,Clinton County,"4,908","3,949","5,867",12,9.7,14.3,,,,,,,,,,,,,,,,,,
39,29,OH,Columbiana County,"16,236","13,802","18,670",16.7,14.2,19.2,,,,,,,,,,,,,,,,,,
39,31,OH,Coshocton County,"5,033","4,141","5,925",13.9,11.4,16.4,,,,,,,,,,,,,,,,,,
39,33,OH,Crawford County,"5,552","4,508","6,596",13.5,11,16,,,,,,,,,,,,,,,,,,
39,35,OH,Cuyahoga County,"197,374","185,510","209,238",16.2,15.2,17.2,,,,,,,,,,,,,,,,,,
39,37,OH,Darke County,"5,295","4,317","6,273",10.4,8.5,12.3,,,,,,,,,,,,,,,,,,
39,39,OH,Defiance County,"3,773","3,084","4,462",10.1,8.3,11.9,,,,,,,,,,,,,,,,,,
39,41,OH,Delaware County,"9,056","7,357","10,755",4.1,3.3,4.9,,,,,,,,,,,,,,,,,,
39,43,OH,Erie County,"9,229","7,838","10,620",12.6,10.7,14.5,,,,,,,,,,,,,,,,,,
39,45,OH,Fairfield County,"12,969","10,463","15,475",8.2,6.6,9.8,,,,,,,,,,,,,,,,,,
39,47,OH,Fayette County,"4,622","3,962","5,282",16.3,14,18.6,,,,,,,,,,,,,,,,,,
39,49,OH,Franklin County,"184,504","173,863","195,145",14.3,13.5,15.1,,,,,,,,,,,,,,,,,,
39,51,OH,Fulton County,"3,412","2,726","4,098",8.1,6.5,9.7,,,,,,,,,,,,,,,,,,
39,53,OH,Gallia County,"5,086","4,020","6,152",18,14.2,21.8,,,,,,,,,,,,,,,,,,
39,55,OH,Geauga County,"5,915","4,704","7,126",6.2,4.9,7.5,,,,,,,,,,,,,,,,,,
39,57,OH,Greene County,"16,474","13,948","19,000",10.3,8.7,11.9,,,,,,,,,,,,,,,,,,
39,59,OH,Guernsey County,"5,748","4,632","6,864",15.2,12.3,18.1,,,,,,,,,,,,,,,,,,
39,61,OH,Hamilton County,"126,383","117,637","135,129",15.7,14.6,16.8,,,,,,,,,,,,,,,,,,
39,63,OH,Hancock County,"7,294","6,019","8,569",10,8.3,11.7,,,,,,,,,,,,,,,,,,
39,65,OH,Hardin County,"4,853","4,022","5,684",16.9,14,19.8,,,,,,,,,,,,,,,,,,
39,67,OH,Harrison County,"2,008","1,556","2,460",14.1,10.9,17.3,,,,,,,,,,,,,,,,,,
39,69,OH,Henry County,"2,424","1,952","2,896",8.9,7.2,10.6,,,,,,,,,,,,,,,,,,
39,71,OH,Highland County,"5,969","4,835","7,103",13.9,11.3,16.5,,,,,,,,,,,,,,,,,,
39,73,OH,Hocking County,"4,583","3,776","5,390",16.5,13.6,19.4,,,,,,,,,,,,,,,,,,
39,75,OH,Holmes County,"4,388","3,669","5,107",10.1,8.4,11.8,,,,,,,,,,,,,,,,,,
39,77,OH,Huron County,"6,440","5,179","7,701",11.2,9,13.4,,,,,,,,,,,,,,,,,,
39,79,OH,Jackson County,"5,676","4,642","6,710",17.7,14.5,20.9,,,,,,,,,,,,,,,,,,
39,81,OH,Jefferson County,"10,783","9,039","12,527",17.2,14.4,20,,,,,,,,,,,,,,,,,,
39,83,OH,Knox County,"7,421","6,006","8,836",12.5,10.1,14.9,,,,,,,,,,,,,,,,,,
39,85,OH,Lake County,"16,007","12,950","19,064",7,5.7,8.3,,,,,,,,,,,,,,,,,,
39,87,OH,Lawrence County,"9,767","8,017","11,517",17.2,14.1,20.3,,,,,,,,,,,,,,,,,,
39,89,OH,Licking County,"19,460","16,689","22,231",11,9.4,12.6,,,,,,,,,,,,,,,,,,
39,91,OH,Logan County,"4,597","3,628","5,566",10.1,8,12.2,,,,,,,,,,,,,,,,,,
39,93,OH,Lorain County,"39,308","35,155","43,461",12.8,11.4,14.2,,,,,,,,,,,,,,,,,,
39,95,OH,Lucas County,"73,260","66,063","80,457",17.4,15.7,19.1,,,,,,,,,,,,,,,,,,
39,97,OH,Madison County,"5,356","4,533","6,179",13.4,11.3,15.5,,,,,,,,,,,,,,,,,,
39,99,OH,Mahoning County,"42,174","38,719","45,629",19.3,17.7,20.9,,,,,,,,,,,,,,,,,,
39,101,OH,Marion County,"9,443","7,903","10,983",15.8,13.2,18.4,,,,,,,,,,,,,,,,,,
39,103,OH,Medina County,"11,016","8,813","13,219",6.1,4.9,7.3,,,,,,,,,,,,,,,,,,
39,105,OH,Meigs County,"4,603","3,870","5,336",21.1,17.7,24.5,,,,,,,,,,,,,,,,,,
39,107,OH,Mercer County,"3,054","2,351","3,757",7.3,5.6,9,,,,,,,,,,,,,,,,,,
39,109,OH,Miami County,"8,915","7,048","10,782",8.2,6.5,9.9,,,,,,,,,,,,,,,,,,
39,111,OH,Monroe County,"1,874","1,454","2,294",14.2,11,17.4,,,,,,,,,,,,,,,,,,
39,113,OH,Montgomery County,"79,459","71,972","86,946",15.2,13.8,16.6,,,,,,,,,,,,,,,,,,
39,115,OH,Morgan County,"2,211","1,739","2,683",16.4,12.9,19.9,,,,,,,,,,,,,,,,,,
39,117,OH,Morrow County,"3,911","3,168","4,654",11.3,9.2,13.4,,,,,,,,,,,,,,,,,,
39,119,OH,Muskingum County,"13,347","11,222","15,472",15.8,13.3,18.3,,,,,,,,,,,,,,,,,,
39,121,OH,Noble County,"1,877","1,478","2,276",16.3,12.8,19.8,,,,,,,,,,,,,,,,,,
39,123,OH,Ottawa County,"3,318","2,642","3,994",8.4,6.7,10.1,,,,,,,,,,,,,,,,,,
39,125,OH,Paulding County,"1,925","1,526","2,324",10.3,8.2,12.4,,,,,,,,,,,,,,,,,,
39,127,OH,Perry County,"4,871","3,852","5,890",13.9,11,16.8,,,,,,,,,,,,,,,,,,
39,129,OH,Pickaway County,"5,573","4,337","6,809",10.2,7.9,12.5,,,,,,,,,,,,,,,,,,
39,131,OH,Pike County,"5,112","4,078","6,146",19.2,15.3,23.1,,,,,,,,,,,,,,,,,,
39,133,OH,Portage County,"19,241","16,688","21,794",12.4,10.8,14,,,,,,,,,,,,,,,,,,
39,135,OH,Preble County,"4,448","3,670","5,226",11,9.1,12.9,,,,,,,,,,,,,,,,,,
39,137,OH,Putnam County,"2,401","1,945","2,857",7.1,5.8,8.4,,,,,,,,,,,,,,,,,,
39,139,OH,Richland County,"15,871","13,132","18,610",13.4,11.1,15.7,,,,,,,,,,,,,,,,,,
39,141,OH,Ross County,"13,510","11,645","15,375",18.9,16.3,21.5,,,,,,,,,,,,,,,,,,
39,143,OH,Sandusky County,"7,568","6,458","8,678",13.1,11.2,15,,,,,,,,,,,,,,,,,,
39,145,OH,Scioto County,"16,807","14,495","19,119",23.9,20.6,27.2,,,,,,,,,,,,,,,,,,
39,147,OH,Seneca County,"6,327","5,074","7,580",12,9.6,14.4,,,,,,,,,,,,,,,,,,
39,149,OH,Shelby County,"5,052","4,197","5,907",10.7,8.9,12.5,,,,,,,,,,,,,,,,,,
39,151,OH,Stark County,"46,583","42,237","50,929",12.8,11.6,14,,,,,,,,,,,,,,,,,,
39,153,OH,Summit County,"65,938","59,424","72,452",12.5,11.3,13.7,,,,,,,,,,,,,,,,,,
39,155,OH,Trumbull County,"30,583","26,735","34,431",15.5,13.5,17.5,,,,,,,,,,,,,,,,,,
39,157,OH,Tuscarawas County,"11,331","9,511","13,151",12.4,10.4,14.4,,,,,,,,,,,,,,,,,,
39,159,OH,Union County,"3,440","2,717","4,163",5.5,4.3,6.7,,,,,,,,,,,,,,,,,,
39,161,OH,Van Wert County,"2,521","2,051","2,991",8.9,7.2,10.6,,,,,,,,,,,,,,,,,,
39,163,OH,Vinton County,"2,436","1,946","2,926",19.3,15.4,23.2,,,,,,,,,,,,,,,,,,
39,165,OH,Warren County,"14,184","11,703","16,665",5.9,4.9,6.9,,,,,,,,,,,,,,,,,,
39,167,OH,Washington County,"7,871","6,547","9,195",13.6,11.3,15.9,,,,,,,,,,,,,,,,,,
39,169,OH,Wayne County,"10,916","8,654","13,178",9.6,7.6,11.6,,,,,,,,,,,,,,,,,,
39,171,OH,Williams County,"3,232","2,522","3,942",9,7,11,,,,,,,,,,,,,,,,,,
39,173,OH,Wood County,"13,773","12,000","15,546",10.9,9.5,12.3,,,,,,,,,,,,,,,,,,
39,175,OH,Wyandot County,"1,703","1,336","2,070",7.9,6.2,9.6,,,,,,,,,,,,,,,,,,
40,0,OK,Oklahoma,"599,003","587,366","610,640",15.4,15.1,15.7,,,,,,,,,,,,,,,,,,
40,1,OK,Adair County,"4,015","3,237","4,793",20.8,16.8,24.8,,,,,,,,,,,,,,,,,,
40,3,OK,Alfalfa County,766,593,939,16.4,12.7,20.1,,,,,,,,,,,,,,,,,,
40,5,OK,Atoka County,"2,313","1,803","2,823",17.1,13.3,20.9,,,,,,,,,,,,,,,,,,
40,7,OK,Beaver County,570,435,705,11.6,8.9,14.3,,,,,,,,,,,,,,,,,,
40,9,OK,Beckham County,"3,688","2,888","4,488",18.4,14.4,22.4,,,,,,,,,,,,,,,,,,
40,11,OK,Blaine County,"1,523","1,200","1,846",18,14.2,21.8,,,,,,,,,,,,,,,,,,
40,13,OK,Bryan County,"7,600","6,333","8,867",16.5,13.7,19.3,,,,,,,,,,,,,,,,,,
40,15,OK,Caddo County,"6,435","5,673","7,197",26.1,23,29.2,,,,,,,,,,,,,,,,,,
40,17,OK,Canadian County,"12,976","10,684","15,268",8.2,6.8,9.6,,,,,,,,,,,,,,,,,,
40,19,OK,Carter County,"6,725","5,381","8,069",14.2,11.4,17,,,,,,,,,,,,,,,,,,
40,21,OK,Cherokee County,"10,031","8,514","11,548",21.8,18.5,25.1,,,,,,,,,,,,,,,,,,
40,23,OK,Choctaw County,"2,630","2,007","3,253",18.6,14.2,23,,,,,,,,,,,,,,,,,,
40,25,OK,Cimarron County,355,267,443,15.9,12,19.8,,,,,,,,,,,,,,,,,,
40,27,OK,Cleveland County,"35,293","31,167","39,419",12.3,10.9,13.7,,,,,,,,,,,,,,,,,,
40,29,OK,Coal County,980,757,"1,203",18.7,14.4,23,,,,,,,,,,,,,,,,,,
40,31,OK,Comanche County,"21,533","18,945","24,121",19.2,16.9,21.5,,,,,,,,,,,,,,,,,,
40,33,OK,Cotton County,958,750,"1,166",17.6,13.8,21.4,,,,,,,,,,,,,,,,,,
40,35,OK,Craig County,"2,338","1,835","2,841",17.5,13.7,21.3,,,,,,,,,,,,,,,,,,
40,37,OK,Creek County,"10,191","8,653","11,729",14.3,12.1,16.5,,,,,,,,,,,,,,,,,,
40,39,OK,Custer County,"4,526","3,578","5,474",17,13.4,20.6,,,,,,,,,,,,,,,,,,
40,41,OK,Delaware County,"7,376","6,131","8,621",18.1,15,21.2,,,,,,,,,,,,,,,,,,
40,43,OK,Dewey County,715,593,837,16.4,13.6,19.2,,,,,,,,,,,,,,,,,,
40,45,OK,Ellis County,480,363,597,12.9,9.8,16,,,,,,,,,,,,,,,,,,
40,47,OK,Garfield County,"7,792","6,055","9,529",12.9,10,15.8,,,,,,,,,,,,,,,,,,
40,49,OK,Garvin County,"3,982","3,250","4,714",15.6,12.7,18.5,,,,,,,,,,,,,,,,,,
40,51,OK,Grady County,"7,316","6,157","8,475",13.4,11.3,15.5,,,,,,,,,,,,,,,,,,
40,53,OK,Grant County,576,454,698,14.1,11.1,17.1,,,,,,,,,,,,,,,,,,
40,55,OK,Greer County,"1,018",762,"1,274",23,17.2,28.8,,,,,,,,,,,,,,,,,,
40,57,OK,Harmon County,650,517,783,27.8,22.1,33.5,,,,,,,,,,,,,,,,,,
40,59,OK,Harper County,359,276,442,11.4,8.8,14,,,,,,,,,,,,,,,,,,
40,61,OK,Haskell County,"2,485","2,053","2,917",21.5,17.8,25.2,,,,,,,,,,,,,,,,,,
40,63,OK,Hughes County,"2,544","1,966","3,122",21.4,16.5,26.3,,,,,,,,,,,,,,,,,,
40,65,OK,Jackson County,"3,576","2,750","4,402",14.9,11.5,18.3,,,,,,,,,,,,,,,,,,
40,67,OK,Jefferson County,"1,293","1,079","1,507",24.2,20.2,28.2,,,,,,,,,,,,,,,,,,
40,69,OK,Johnston County,"2,108","1,717","2,499",20.9,17,24.8,,,,,,,,,,,,,,,,,,
40,71,OK,Kay County,"6,745","5,439","8,051",15.8,12.7,18.9,,,,,,,,,,,,,,,,,,
40,73,OK,Kingfisher County,"1,611","1,239","1,983",10.7,8.2,13.2,,,,,,,,,,,,,,,,,,
40,75,OK,Kiowa County,"1,701","1,312","2,090",20.6,15.9,25.3,,,,,,,,,,,,,,,,,,
40,77,OK,Latimer County,"1,792","1,440","2,144",20,16.1,23.9,,,,,,,,,,,,,,,,,,
40,79,OK,Le Flore County,"11,053","9,830","12,276",23.5,20.9,26.1,,,,,,,,,,,,,,,,,,
40,81,OK,Lincoln County,"5,295","4,437","6,153",15.8,13.2,18.4,,,,,,,,,,,,,,,,,,
40,83,OK,Logan County,"6,446","5,407","7,485",13.1,11,15.2,,,,,,,,,,,,,,,,,,
40,85,OK,Love County,"1,551","1,287","1,815",15.3,12.7,17.9,,,,,,,,,,,,,,,,,,
40,87,OK,McClain County,"3,987","3,133","4,841",9.2,7.2,11.2,,,,,,,,,,,,,,,,,,
40,89,OK,McCurtain County,"6,571","5,432","7,710",21.5,17.8,25.2,,,,,,,,,,,,,,,,,,
40,91,OK,McIntosh County,"3,444","2,732","4,156",18.1,14.4,21.8,,,,,,,,,,,,,,,,,,
40,93,OK,Major County,810,606,"1,014",10.7,8,13.4,,,,,,,,,,,,,,,,,,
40,95,OK,Marshall County,"2,290","1,821","2,759",14.9,11.8,18,,,,,,,,,,,,,,,,,,
40,97,OK,Mayes County,"5,656","4,668","6,644",14.6,12,17.2,,,,,,,,,,,,,,,,,,
40,99,OK,Murray County,"1,804","1,399","2,209",13.5,10.5,16.5,,,,,,,,,,,,,,,,,,
40,101,OK,Muskogee County,"12,054","10,194","13,914",19.2,16.2,22.2,,,,,,,,,,,,,,,,,,
40,103,OK,Noble County,"1,271",960,"1,582",11.8,8.9,14.7,,,,,,,,,,,,,,,,,,
40,105,OK,Nowata County,"1,429","1,135","1,723",15.5,12.3,18.7,,,,,,,,,,,,,,,,,,
40,107,OK,Okfuskee County,"2,755","2,307","3,203",26.8,22.4,31.2,,,,,,,,,,,,,,,,,,
40,109,OK,Oklahoma County,"127,511","119,729","135,293",16.3,15.3,17.3,,,,,,,,,,,,,,,,,,
40,111,OK,Okmulgee County,"6,422","5,284","7,560",18,14.8,21.2,,,,,,,,,,,,,,,,,,
40,113,OK,Osage County,"5,441","4,291","6,591",12.3,9.7,14.9,,,,,,,,,,,,,,,,,,
40,115,OK,Ottawa County,"6,023","5,384","6,662",20.5,18.3,22.7,,,,,,,,,,,,,,,,,,
40,117,OK,Pawnee County,"2,312","1,851","2,773",14.8,11.8,17.8,,,,,,,,,,,,,,,,,,
40,119,OK,Payne County,"15,373","13,459","17,287",20.7,18.1,23.3,,,,,,,,,,,,,,,,,,
40,121,OK,Pittsburg County,"7,506","6,396","8,616",18.2,15.5,20.9,,,,,,,,,,,,,,,,,,
40,123,OK,Pontotoc County,"6,374","5,415","7,333",17.4,14.8,20,,,,,,,,,,,,,,,,,,
40,125,OK,Pottawatomie County,"10,079","8,221","11,937",14.4,11.7,17.1,,,,,,,,,,,,,,,,,,
40,127,OK,Pushmataha County,"1,950","1,528","2,372",18.2,14.3,22.1,,,,,,,,,,,,,,,,,,
40,129,OK,Roger Mills County,505,393,617,15,11.7,18.3,,,,,,,,,,,,,,,,,,
40,131,OK,Rogers County,"9,248","7,948","10,548",9.7,8.3,11.1,,,,,,,,,,,,,,,,,,
40,133,OK,Seminole County,"4,623","3,875","5,371",20.1,16.9,23.3,,,,,,,,,,,,,,,,,,
40,135,OK,Sequoyah County,"7,656","6,331","8,981",19.6,16.2,23,,,,,,,,,,,,,,,,,,
40,137,OK,Stephens County,"8,055","6,916","9,194",18.9,16.2,21.6,,,,,,,,,,,,,,,,,,
40,139,OK,Texas County,"2,615","2,057","3,173",12.9,10.1,15.7,,,,,,,,,,,,,,,,,,
40,141,OK,Tillman County,"1,432","1,094","1,770",20.9,16,25.8,,,,,,,,,,,,,,,,,,
40,143,OK,Tulsa County,"97,613","92,415","102,811",14.7,13.9,15.5,,,,,,,,,,,,,,,,,,
40,145,OK,Wagoner County,"8,104","6,702","9,506",9.7,8,11.4,,,,,,,,,,,,,,,,,,
40,147,OK,Washington County,"8,693","7,426","9,960",16.7,14.3,19.1,,,,,,,,,,,,,,,,,,
40,149,OK,Washita County,"1,702","1,300","2,104",15.9,12.1,19.7,,,,,,,,,,,,,,,,,,
40,151,OK,Woods County,"1,125",849,"1,401",14.7,11.1,18.3,,,,,,,,,,,,,,,,,,
40,153,OK,Woodward County,"2,662","2,032","3,292",14,10.7,17.3,,,,,,,,,,,,,,,,,,
41,0,OR,Oregon,"507,504","493,784","521,224",12.2,11.9,12.5,,,,,,,,,,,,,,,,,,
41,1,OR,Baker County,"2,639","2,061","3,217",16,12.5,19.5,,,,,,,,,,,,,,,,,,
41,3,OR,Benton County,"15,593","13,941","17,245",17.3,15.5,19.1,,,,,,,,,,,,,,,,,,
41,5,OR,Clackamas County,"35,044","30,767","39,321",8.4,7.4,9.4,,,,,,,,,,,,,,,,,,
41,7,OR,Clatsop County,"5,315","4,297","6,333",12.9,10.4,15.4,,,,,,,,,,,,,,,,,,
41,9,OR,Columbia County,"5,361","4,207","6,515",10.2,8,12.4,,,,,,,,,,,,,,,,,,
41,11,OR,Coos County,"11,136","9,080","13,192",17.4,14.2,20.6,,,,,,,,,,,,,,,,,,
41,13,OR,Crook County,"3,056","2,364","3,748",12,9.3,14.7,,,,,,,,,,,,,,,,,,
